"satisfaction","customer_type","age","travel_type","cabin_class","flight_distance","seat_comfort","time_convenient","food_drink","gate_location","wifi","entertainment","online_support","ease_booking","onboard_service","legroom","baggage","checkin","cleanliness","online_boarding","dep_delay","arr_delay","arr_delay_extra"
"satisfied","Loyal Customer",33,"Business travel","Business",926,3,1,3,3,4,2,5,5,5,5,5,1,5,1,0,0,-0.757464267003349
"satisfied","Loyal Customer",28,"Business travel","Business",1828,2,2,2,2,5,5,5,5,3,4,4,4,5,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",52,"Business travel","Business",1656,4,4,4,4,5,4,4,4,4,4,4,3,4,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",52,"Business travel","Business",2845,1,1,1,1,2,1,2,5,5,5,5,2,5,3,1,3,1.2636866128642
"satisfied","Loyal Customer",52,"Business travel","Business",246,4,4,4,4,2,3,2,4,4,4,3,1,4,2,0,0,-0.757464267003349
"satisfied","Loyal Customer",26,"Business travel","Business",4822,3,3,3,3,5,5,5,5,4,3,5,3,5,5,0,4,3.24253573299665
"satisfied","Loyal Customer",36,"Business travel","Business",213,2,2,2,2,2,5,4,5,5,5,5,3,5,3,19,11,-8.35559754951995
"satisfied","Loyal Customer",60,"Business travel","Business",2408,3,3,2,3,2,4,3,4,4,4,4,5,4,4,15,0,-15.4402010689901
"satisfied","Loyal Customer",57,"Business travel","Business",1163,2,1,2,2,5,4,4,5,5,5,5,5,5,5,0,1,0.242535732996651
"satisfied","Loyal Customer",21,"Business travel","Business",2162,5,5,5,5,4,4,4,4,5,5,5,3,4,4,27,14,-13.1863905105796
"satisfied","Loyal Customer",51,"Business travel","Business",2988,2,2,2,2,2,2,5,4,4,4,4,3,4,4,0,5,4.24253573299665
"satisfied","Loyal Customer",47,"Business travel","Business",2264,4,4,4,4,3,2,4,4,4,4,3,4,4,3,63,60,-2.42495883534788
"satisfied","Loyal Customer",50,"Business travel","Business",1912,5,5,4,5,4,5,5,5,5,5,5,4,5,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",39,"Business travel","Business",249,5,5,5,5,5,4,2,4,4,4,4,1,4,3,73,64,-8.21345003667241
"satisfied","Loyal Customer",18,"Business travel","Business",2077,2,2,2,2,4,3,4,4,5,4,5,5,4,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",48,"Business travel","Business",465,5,5,5,5,1,1,5,1,1,2,1,5,1,4,21,14,-7.31329578978486
"satisfied","Loyal Customer",56,"Business travel","Business",3768,4,4,4,4,5,4,5,5,5,5,5,5,5,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",26,"Business travel","Business",3397,3,3,2,3,4,4,4,4,2,4,5,4,3,4,94,160,67.2307184405461
"satisfied","Loyal Customer",56,"Business travel","Business",349,3,3,3,3,2,5,5,4,4,4,4,4,4,4,0,0,-0.757464267003349
"satisfied","disloyal Customer",26,"Business travel","Business",1161,0,5,0,2,5,0,5,5,3,3,4,5,5,5,50,51,1.30007972637401
"satisfied","Loyal Customer",37,"Business travel","Business",2277,5,5,5,5,4,4,5,4,4,4,4,4,4,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",44,"Business travel","Business",877,5,5,5,5,3,4,5,5,5,4,5,3,5,4,17,33,15.602100690745
"satisfied","Loyal Customer",57,"Business travel","Business",2072,5,5,5,5,4,3,5,5,5,5,5,3,5,4,0,1,0.242535732996651
"satisfied","Loyal Customer",45,"Business travel","Business",3799,2,2,2,2,3,5,4,5,5,5,5,5,5,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",39,"Business travel","Business",486,3,3,3,3,4,5,5,5,5,5,5,3,5,3,0,0,-0.757464267003349
